id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text
3406,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 13:24:00,300,FRC3,21,33,1195,760,1,false,10.763480856227291,106.68240386571111,0.35,10.0,16.6,Patchy light drizzle
3407,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 13:24:00,200,FRC3,21,33,1195,760,1,false,10.762642918836454,106.6827364596283,0.35,10.0,16.6,Patchy light drizzle
3408,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 13:24:00,100,FRC3,21,33,1195,760,1,false,10.7619261906941,106.68302613820323,0.35,10.0,16.6,Patchy light drizzle
3409,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 13:24:00,0,FRC3,21,33,1195,760,1,false,10.761156760056346,106.68331581677815,0.35,10.0,16.6,Patchy light drizzle
3410,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:24:00,700,FRC2,24,34,662,467,1,false,10.755556817425111,106.68578400873503,0.35,10.0,16.6,Patchy light drizzle
3411,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:24:00,600,FRC2,24,34,662,467,1,false,10.756358876280022,106.6853232069683,0.35,10.0,16.6,Patchy light drizzle
3412,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,500,FRC2,24,34,662,467,1,false,10.757138847709548,106.684944289696,0.35,10.0,16.6,Patchy light drizzle
3413,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,400,FRC2,24,34,662,467,1,false,10.757963133528543,106.68463303622572,0.35,10.0,16.6,Patchy light drizzle
3414,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,300,FRC2,24,34,662,467,1,false,10.758623446871004,106.68435335919212,0.35,10.0,16.6,Patchy light drizzle
3415,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,200,FRC6,17,26,998,652,1,false,10.759478749919925,106.68406917123804,0.35,10.0,16.6,Patchy light drizzle
3416,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,100,FRC2,24,34,662,467,1,false,10.760311892549737,106.68371280856688,0.35,10.0,16.6,Patchy light drizzle
3417,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 13:25:00,0,FRC2,24,34,662,467,1,false,10.761189348756318,106.68340155509297,0.35,10.0,16.6,Patchy light drizzle
3418,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,1000,FRC4,19,28,302,205,1,false,10.757533515349062,106.67414436746735,0.35,10.0,16.6,Patchy light drizzle
3419,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,900,FRC4,19,28,302,205,1,false,10.757824186413304,106.67502060044893,0.35,10.0,16.6,Patchy light drizzle
3420,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,800,FRC4,19,28,302,205,1,false,10.758126036834728,106.67584372840122,0.35,10.0,16.6,Patchy light drizzle
3421,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,700,FRC4,19,28,302,205,1,false,10.758483785091158,106.67667444278729,0.35,10.0,16.6,Patchy light drizzle
3422,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,600,FRC4,19,28,302,205,1,false,10.758740916389923,106.67733446243443,0.35,10.0,16.6,Patchy light drizzle
3423,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,500,FRC4,20,29,289,199,1,false,10.759121023128003,106.67817276325134,0.35,10.0,16.6,Patchy light drizzle
3424,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,400,FRC4,20,29,289,199,1,false,10.759445231432741,106.6790186505005,0.35,10.0,16.6,Patchy light drizzle
3425,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,300,FRC4,20,29,289,199,1,false,10.759784345493584,106.67986453775157,0.35,10.0,16.6,Patchy light drizzle
3426,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,200,FRC4,20,29,289,199,1,false,10.76013091221701,106.68072559786684,0.35,10.0,16.6,Patchy light drizzle
3427,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,100,FRC4,19,28,302,205,1,false,10.760458845955434,106.6815638986815,0.35,10.0,16.6,Patchy light drizzle
3428,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 13:25:00,0,FRC4,19,28,302,205,1,false,10.760883668675298,106.6826449653469,0.35,10.0,16.6,Patchy light drizzle
3429,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,500,FRC3,27,32,929,784,1,false,10.765163027177051,106.68176325830919,0.0,10.0,7.9,Partly Cloudy
3430,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,400,FRC3,27,32,929,784,1,false,10.764283334954333,106.68210132878986,0.0,10.0,7.9,Partly Cloudy
3431,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,300,FRC3,27,32,929,784,1,false,10.763480856227291,106.68240386571111,0.0,10.0,7.9,Partly Cloudy
3432,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,200,FRC3,27,32,929,784,1,false,10.762642918836454,106.6827364596283,0.0,10.0,7.9,Partly Cloudy
3433,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,100,FRC3,27,32,929,784,1,false,10.7619261906941,106.68302613820323,0.0,10.0,7.9,Partly Cloudy
3434,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:15:00,0,FRC3,27,32,929,784,1,false,10.761156760056346,106.68331581677815,0.0,10.0,7.9,Partly Cloudy
3435,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,7.9,Partly Cloudy
3436,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,7.9,Partly Cloudy
3437,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,7.9,Partly Cloudy
3438,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,7.9,Partly Cloudy
3439,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,7.9,Partly Cloudy
3440,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,200,FRC6,22,27,771,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,7.9,Partly Cloudy
3441,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,7.9,Partly Cloudy
3442,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:15:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,7.9,Partly Cloudy
3443,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,7.9,Partly Cloudy
3444,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,7.9,Partly Cloudy
3445,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,7.9,Partly Cloudy
3446,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,7.9,Partly Cloudy
3447,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,7.9,Partly Cloudy
3448,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,7.9,Partly Cloudy
3449,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,7.9,Partly Cloudy
3450,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,7.9,Partly Cloudy
3451,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,7.9,Partly Cloudy
3452,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,7.9,Partly Cloudy
3453,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:15:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,7.9,Partly Cloudy
3454,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,12.6,Cloudy
3455,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,12.6,Cloudy
3456,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,12.6,Cloudy
3457,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,12.6,Cloudy
3458,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,12.6,Cloudy
3459,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 16:48:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,12.6,Cloudy
3460,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,12.6,Cloudy
3461,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,12.6,Cloudy
3462,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,12.6,Cloudy
3463,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,12.6,Cloudy
3464,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,12.6,Cloudy
3465,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,12.6,Cloudy
3466,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,12.6,Cloudy
3467,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 16:48:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,12.6,Cloudy
3468,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,12.6,Cloudy
3469,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,12.6,Cloudy
3470,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,12.6,Cloudy
3471,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,12.6,Cloudy
3472,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,12.6,Cloudy
3473,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,12.6,Cloudy
3474,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,12.6,Cloudy
3475,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,12.6,Cloudy
3476,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,12.6,Cloudy
3477,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,12.6,Cloudy
3478,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 16:48:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,12.6,Cloudy
3479,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.02,10.0,10.8,Patchy rain nearby
3480,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.02,10.0,10.8,Patchy rain nearby
3481,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.02,10.0,10.8,Patchy rain nearby
3482,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.02,10.0,10.8,Patchy rain nearby
3483,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.02,10.0,10.8,Patchy rain nearby
3484,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:13:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.02,10.0,10.8,Patchy rain nearby
3485,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.02,10.0,10.8,Patchy rain nearby
3486,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.02,10.0,10.8,Patchy rain nearby
3487,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.02,10.0,10.8,Patchy rain nearby
3488,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.02,10.0,10.8,Patchy rain nearby
3489,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.02,10.0,10.8,Patchy rain nearby
3490,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.02,10.0,10.8,Patchy rain nearby
3491,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.02,10.0,10.8,Patchy rain nearby
3492,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:13:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.02,10.0,10.8,Patchy rain nearby
3493,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.02,10.0,10.8,Patchy rain nearby
3494,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.02,10.0,10.8,Patchy rain nearby
3495,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.02,10.0,10.8,Patchy rain nearby
3496,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.02,10.0,10.8,Patchy rain nearby
3497,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.02,10.0,10.8,Patchy rain nearby
3498,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.02,10.0,10.8,Patchy rain nearby
3499,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.02,10.0,10.8,Patchy rain nearby
3500,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.02,10.0,10.8,Patchy rain nearby
3501,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.02,10.0,10.8,Patchy rain nearby
3502,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.02,10.0,10.8,Patchy rain nearby
3503,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:13:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.02,10.0,10.8,Patchy rain nearby
3504,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.02,10.0,10.8,Patchy rain nearby
3505,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.02,10.0,10.8,Patchy rain nearby
3506,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.02,10.0,10.8,Patchy rain nearby
3507,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.02,10.0,10.8,Patchy rain nearby
3508,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.02,10.0,10.8,Patchy rain nearby
3509,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:37:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.02,10.0,10.8,Patchy rain nearby
3510,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.02,10.0,10.8,Patchy rain nearby
3511,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.02,10.0,10.8,Patchy rain nearby
3512,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.02,10.0,10.8,Patchy rain nearby
3513,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.02,10.0,10.8,Patchy rain nearby
3514,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.02,10.0,10.8,Patchy rain nearby
3515,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.02,10.0,10.8,Patchy rain nearby
3516,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.02,10.0,10.8,Patchy rain nearby
3517,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:37:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.02,10.0,10.8,Patchy rain nearby
3518,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.02,10.0,10.8,Patchy rain nearby
3519,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.02,10.0,10.8,Patchy rain nearby
3520,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.02,10.0,10.8,Patchy rain nearby
3521,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.02,10.0,10.8,Patchy rain nearby
3522,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.02,10.0,10.8,Patchy rain nearby
3523,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.02,10.0,10.8,Patchy rain nearby
3524,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.02,10.0,10.8,Patchy rain nearby
3525,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.02,10.0,10.8,Patchy rain nearby
3526,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.02,10.0,10.8,Patchy rain nearby
3527,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.02,10.0,10.8,Patchy rain nearby
3528,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:37:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.02,10.0,10.8,Patchy rain nearby
3529,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.02,10.0,10.8,Patchy rain nearby
3530,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.02,10.0,10.8,Patchy rain nearby
3531,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.02,10.0,10.8,Patchy rain nearby
3532,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.02,10.0,10.8,Patchy rain nearby
3533,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.02,10.0,10.8,Patchy rain nearby
3534,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-25 17:51:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.02,10.0,10.8,Patchy rain nearby
3535,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.02,10.0,10.8,Patchy rain nearby
3536,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.02,10.0,10.8,Patchy rain nearby
3537,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.02,10.0,10.8,Patchy rain nearby
3538,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.02,10.0,10.8,Patchy rain nearby
3539,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.02,10.0,10.8,Patchy rain nearby
3540,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.02,10.0,10.8,Patchy rain nearby
3541,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.02,10.0,10.8,Patchy rain nearby
3542,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-25 17:51:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.02,10.0,10.8,Patchy rain nearby
3543,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-25 17:51:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.02,10.0,10.8,Patchy rain nearby
